clean_text,sentiment
man its gone am here and im still up working this is gonna fuck my sleep pattern up for the rest of the week,0
absentee freeholder means we have to pay lots to find them just so we can offer to pay them lots more thousands of  we dont have,0
annd we didnt even lay on thee hamock,0
which is why we have a ginko tree just nowhere to put it it was a gift and its still in its pot,0
im sorry  have you talked to her much in the past im jealous you got to talk to her haha even an argument is good,0
to triste,0
thats so good of you kins unfortunately in the words of darcy quotmy good opinion once lost is lost foreverquot,0
aww poor nick he messed up,0
but i just figured it out now i feel like an idiot for not backing them up before,0
last day of school day it was a wast of time going,0
were at  taken apart,0
debating the taste of forsyth activity  rain is predicted for all afternoon,0
i went to that concert and i remember derek and mark were hosting i miss seeing bhb  at the grove,0
where is there a meet i didnt have to plan and why am i not invited sadfase,0
are you sure its out already  i dont think so  in estonia this stuff is always late,0
i can not sleeeeeep,0
try   next  days  o  yuk    lol  n e thing poppin  sn,0
i feel worn out and its only tuesday,0
why was it not anybody else than rahul gandhi,0
say it isnt so  really sad now,0
nothinbored,0
cant find my eurotrip dvd,0
thats kinda mean we try at least,0
yea,0
here at sixx w the ex lol missing my boo,0
lucky you i dont think im going to get to see them   the dates just dont work out with my schedule,0
i blame james with his tonys talk,0
i ate half the tub of icecream i wouldve finished it off if it wasnt for my parents,0
had the worst experience w auto pay dont recommend it in  characters  was taken out of my ac amptook a month to return,0
the book looks really cool and i really really miss the show,0
struggling to find a portaloo,0
we can but mine will most likely be a little late since i have exams of doom this month eeeeep so no hobby time for a while,0
ill come in and stalk yousike i live like  hours away,0
holiday i dont know whether i should go,0
devastated local fish and chippy reopened but no longer does battered sausages and is now more a kebab place better for my diet though,0
has just got back from dave debbages funeral really sad  xxxx,0
ok i give up  i will ask my uncle for help i just hope hes up for a challenge i am fail,0
so if they are concluding that there are no survivors its because they found the plane they mention a crash,0
i wanted to go outahhh pooo,0
thats itbreak time overgotgo bkwk now,0
my ipod brokeno more music,0
yes i do think they will,0
pretty sure youll feel better tomorrow,0
i realllyyyyy miss winterbreak  oh the memories,0
theyre both dead,0
ashley woke up with a migraine hope it goes away,0
bsg complete series bluray available for preorder at amazon us though so its a bit out of my price range,0
i hovertoilet seats are alway wet with the flush spraytoo yukky,0
well i have math english and biology this week then a week and a half off then  more exams  and get better soon to your cat,0
beezzbeez want to sleep but just cant do it,0
i hate i miss my am walk with my  partners   flights it is,0
ugh just got out of work i think im a dang taxi for ppl but i just cant say no  o well its my fault,0
homeeeestudying for like  tests tomorroww,0
nothing my family has left me uber sad,0
wondering if ill get offered cheese and crackers or fresh fruit today  not very likely,0
are people protesting and getting shot at  hows that back feeling rusty x,0
omg really she is a persistant one,0
oh look its our new house in santa barbara   hahha i wish,0
yeah  i hate rpattz i just want taylor for two hours half naked,0
tell me please,0
to all of my wasted days,0
when talking about peter and london makes me miss london last summer so much,0
i feel like crap,0
my high school french teacher died  i didnt like him but its still sad when someone dies,0
mian jaefoo  u knw i will if i canbut cant nite,0
waiting for will to get home  starting to feel lonely  missing will,0
forgot its national running day and ran inside  im scared to do outdoor runs lately because of my stomach  mi min   cooldown,0
speaking of which ha no some fool ate the curry   so its porridge amp toast for me,0
sat tomorrow,0
i really dont wanna go to english  bein recorded,0
tip for everyone dont read whilst in the car i felt soooo sick after reading not good,0
awwpoor susanshe was hospitalized,0
hope you rip saschas ass in your next song he was well out of order for doing that to you,0
im in florida homie  dont got the funds to get up there right now,0
i made a video of me pretending to be a science nerd then im not fucked to edit it,0
me toooooo i loved kitty with alec i did prefer him to robert to be honest,0
has no more time to open her laptop and surf the net just updating through my itouch,0
working on this sunny day,0
ummm intervention im an alcoholic and abuse drugs and i drink hand sanitizer cause im desperate to get drunk anthony i wanna cuddle you,0
i swear i just saw a dead guy who had gotten in a wreck on his motorcycle,0
i am lost please help me find a good home,0
tech theatre owns my soul,0
how come you cant   lol,0
bye phoenix loosing  hours is gonna be wack  it was worth it though,0
last day off tafe today  had to do my speech  gaaah hate speeches but im gonna miss tafe,0
im hoping for rome everyday im on call,0
alritei dnt think ill go  the concerttransportation prob too is derbut i wanna go too,0
boooo im not open for upgrade till feb,0
and sometimes u get taken advantage ofa lotby your own kind,0
hey everyone so sorry for abandoned my twitter  but i promise leave not my abandoned twitter,0
the place is covered with little white and green threadsthe dog totally destroyed her rope tug toy i wish the vaccuum  wasnt broken,0
